team,match_rank_recent,date,tournament,neutral,side,opponent,home_team,away_team,home_score,away_score,team_scoreline,team_result,city,country
Algeria,20,2025-06-09,Friendly,0,home,Rwanda,Algeria,Rwanda,2,0,2-0,W,Blida,Algeria
Algeria,21,2025-06-05,Friendly,0,home,Rwanda,Algeria,Rwanda,2,0,2-0,W,Constantine,Algeria
Algeria,22,2025-03-25,FIFA World Cup qualification,0,home,Mozambique,Algeria,Mozambique,5,1,5-1,W,Tizi Ouzou,Algeria
Algeria,23,2025-03-21,FIFA World Cup qualification,0,away,Botswana,Botswana,Algeria,1,3,3-1,W,Francistown,Botswana
Algeria,24,2024-11-17,African Cup of Nations qualification,0,home,Liberia,Algeria,Liberia,5,1,5-1,W,Tizi Ouzou,Algeria
Algeria,25,2024-11-14,African Cup of Nations qualification,0,away,Equatorial Guinea,Equatorial Guinea,Algeria,0,0,0-0,D,Malabo,Equatorial Guinea
Algeria,26,2024-10-14,African Cup of Nations qualification,0,away,Togo,Togo,Algeria,0,1,1-0,W,Lomé,Togo
Algeria,27,2024-10-10,African Cup of Nations qualification,0,home,Togo,Algeria,Togo,5,1,5-1,W,Annaba,Algeria
Algeria,28,2024-09-10,African Cup of Nations qualification,0,away,Liberia,Liberia,Algeria,0,3,3-0,W,Monrovia,Liberia
Algeria,29,2024-09-05,African Cup of Nations qualification,0,home,Equatorial Guinea,Algeria,Equatorial Guinea,2,0,2-0,W,Oran,Algeria
Algeria,30,2024-06-10,FIFA World Cup qualification,0,away,Uganda,Uganda,Algeria,1,2,2-1,W,Kira,Uganda
Algeria,31,2024-06-06,FIFA World Cup qualification,0,home,Guinea,Algeria,Guinea,1,2,1-2,L,Algiers,Algeria
Algeria,32,2024-03-26,FIFA Series,0,home,South Africa,Algeria,South Africa,3,3,3-3,D,Algiers,Algeria
Algeria,33,2024-03-22,FIFA Series,0,home,Bolivia,Algeria,Bolivia,3,2,3-2,W,Algiers,Algeria
Algeria,34,2024-01-23,African Cup of Nations,1,neutral,Mauritania,Mauritania,Algeria,1,0,0-1,L,Bouaké,Ivory Coast
Algeria,35,2024-01-20,African Cup of Nations,1,neutral,Burkina Faso,Algeria,Burkina Faso,2,2,2-2,D,Bouaké,Ivory Coast
Algeria,36,2024-01-15,African Cup of Nations,1,neutral,Angola,Algeria,Angola,1,1,1-1,D,Bouaké,Ivory Coast
Algeria,37,2024-01-09,Friendly,1,neutral,Burundi,Burundi,Algeria,0,4,4-0,W,Lomé,Togo
Algeria,38,2024-01-05,Friendly,0,away,Togo,Togo,Algeria,0,3,3-0,W,Lomé,Togo
Algeria,39,2023-11-19,FIFA World Cup qualification,0,away,Mozambique,Mozambique,Algeria,0,2,2-0,W,Maputo,Mozambique
Algeria,40,2023-11-16,FIFA World Cup qualification,0,home,Somalia,Algeria,Somalia,3,1,3-1,W,Algiers,Algeria
Algeria,41,2023-10-16,Friendly,1,neutral,Egypt,Algeria,Egypt,1,1,1-1,D,Al Ain,United Arab Emirates
Algeria,42,2023-10-12,Friendly,0,home,Cape Verde,Algeria,Cape Verde,5,1,5-1,W,Constantine,Algeria
Algeria,43,2023-09-12,Friendly,0,away,Senegal,Senegal,Algeria,0,1,1-0,W,Diamniadio,Senegal
Algeria,44,2023-09-07,African Cup of Nations qualification,0,home,Tanzania,Algeria,Tanzania,0,0,0-0,D,Annaba,Algeria
Algeria,45,2023-06-20,Friendly,0,home,Tunisia,Algeria,Tunisia,1,1,1-1,D,Annaba,Algeria
Algeria,46,2023-06-18,African Cup of Nations qualification,1,neutral,Uganda,Uganda,Algeria,1,2,2-1,W,Douala,Cameroon
Algeria,47,2023-03-27,African Cup of Nations qualification,1,neutral,Niger,Niger,Algeria,0,1,1-0,W,Radès,Tunisia
Algeria,48,2023-03-23,African Cup of Nations qualification,0,home,Niger,Algeria,Niger,2,1,2-1,W,Algiers,Algeria
Algeria,49,2022-11-19,Friendly,0,away,Sweden,Sweden,Algeria,2,0,0-2,L,Malmö,Sweden
Algeria,50,2022-11-16,Friendly,0,home,Mali,Algeria,Mali,1,1,1-1,D,Oran,Algeria
Algeria,51,2022-11-13,Friendly,1,neutral,Syria,Syria,Algeria,0,1,1-0,W,Sharjah,United Arab Emirates
Algeria,52,2022-09-27,Friendly,0,home,Nigeria,Algeria,Nigeria,2,1,2-1,W,Oran,Algeria
Algeria,53,2022-09-23,Friendly,0,home,Guinea,Algeria,Guinea,1,0,1-0,W,Oran,Algeria
Algeria,54,2022-06-12,Friendly,1,neutral,Iran,Iran,Algeria,1,2,2-1,W,Doha,Qatar
Algeria,55,2022-06-08,African Cup of Nations qualification,0,away,Tanzania,Tanzania,Algeria,0,2,2-0,W,Dar es Salaam,Tanzania
Algeria,56,2022-06-04,African Cup of Nations qualification,0,home,Uganda,Algeria,Uganda,2,0,2-0,W,Algiers,Algeria
Algeria,57,2022-03-29,FIFA World Cup qualification,0,home,Cameroon,Algeria,Cameroon,1,2,1-2,L,Blida,Algeria
Algeria,58,2022-03-25,FIFA World Cup qualification,0,away,Cameroon,Cameroon,Algeria,0,1,1-0,W,Douala,Cameroon
Algeria,59,2022-01-20,African Cup of Nations,1,neutral,Ivory Coast,Ivory Coast,Algeria,3,1,1-3,L,Douala,Cameroon
Algeria,60,2022-01-16,African Cup of Nations,1,neutral,Equatorial Guinea,Algeria,Equatorial Guinea,0,1,0-1,L,Douala,Cameroon
Argentina,1,2026-06-09,Friendly,1,neutral,Iceland,Argentina,Iceland,3,0,3-0,W,Auburn,United States
Argentina,2,2026-06-06,Friendly,1,neutral,Honduras,Argentina,Honduras,2,0,2-0,W,College Station,United States
Argentina,3,2026-03-31,Friendly,0,home,Zambia,Argentina,Zambia,5,0,5-0,W,Buenos Aires,Argentina
Argentina,4,2026-03-27,Friendly,0,home,Mauritania,Argentina,Mauritania,2,1,2-1,W,Buenos Aires,Argentina
Argentina,5,2025-11-14,Friendly,0,away,Angola,Angola,Argentina,0,2,2-0,W,Luanda,Angola
Argentina,6,2025-10-14,Friendly,1,neutral,Puerto Rico,Puerto Rico,Argentina,0,6,6-0,W,Fort Lauderdale,United States
Argentina,7,2025-10-10,Friendly,1,neutral,Venezuela,Argentina,Venezuela,1,0,1-0,W,Miami Gardens,United States
Argentina,8,2025-09-09,FIFA World Cup qualification,0,away,Ecuador,Ecuador,Argentina,1,0,0-1,L,Guayaquil,Ecuador
Argentina,9,2025-09-04,FIFA World Cup qualification,0,home,Venezuela,Argentina,Venezuela,3,0,3-0,W,Buenos Aires,Argentina
Argentina,10,2025-06-10,FIFA World Cup qualification,0,home,Colombia,Argentina,Colombia,1,1,1-1,D,Buenos Aires,Argentina
Argentina,11,2025-06-05,FIFA World Cup qualification,0,away,Chile,Chile,Argentina,0,1,1-0,W,Santiago,Chile
Argentina,12,2025-03-25,FIFA World Cup qualification,0,home,Brazil,Argentina,Brazil,4,1,4-1,W,Buenos Aires,Argentina
Argentina,13,2025-03-21,FIFA World Cup qualification,0,away,Uruguay,Uruguay,Argentina,0,1,1-0,W,Montevideo,Uruguay
Argentina,14,2024-11-19,FIFA World Cup qualification,0,home,Peru,Argentina,Peru,1,0,1-0,W,Buenos Aires,Argentina
Argentina,15,2024-11-14,FIFA World Cup qualification,0,away,Paraguay,Paraguay,Argentina,2,1,1-2,L,Asunción,Paraguay
Argentina,16,2024-10-15,FIFA World Cup qualification,0,home,Bolivia,Argentina,Bolivia,6,0,6-0,W,Buenos Aires,Argentina
Argentina,17,2024-10-10,FIFA World Cup qualification,0,away,Venezuela,Venezuela,Argentina,1,1,1-1,D,Maturín,Venezuela
Argentina,18,2024-09-10,FIFA World Cup qualification,0,away,Colombia,Colombia,Argentina,2,1,1-2,L,Barranquilla,Colombia
Argentina,19,2024-09-05,FIFA World Cup qualification,0,home,Chile,Argentina,Chile,3,0,3-0,W,Buenos Aires,Argentina
Argentina,20,2024-07-14,Copa América,1,neutral,Colombia,Argentina,Colombia,1,0,1-0,W,Miami Gardens,United States
Argentina,21,2024-07-09,Copa América,1,neutral,Canada,Argentina,Canada,2,0,2-0,W,East Rutherford,United States
Argentina,22,2024-07-04,Copa América,1,neutral,Ecuador,Argentina,Ecuador,1,1,1-1,D,Houston,United States
Argentina,23,2024-06-29,Copa América,1,neutral,Peru,Argentina,Peru,2,0,2-0,W,Miami Gardens,United States
Argentina,24,2024-06-25,Copa América,1,neutral,Chile,Chile,Argentina,0,1,1-0,W,East Rutherford,United States
Argentina,25,2024-06-20,Copa América,1,neutral,Canada,Argentina,Canada,2,0,2-0,W,Atlanta,United States
Argentina,26,2024-06-14,Friendly,1,neutral,Guatemala,Argentina,Guatemala,4,1,4-1,W,Landover,United States
Argentina,27,2024-06-09,Friendly,1,neutral,Ecuador,Argentina,Ecuador,1,0,1-0,W,Chicago,United States
Argentina,28,2024-03-26,Friendly,1,neutral,Costa Rica,Argentina,Costa Rica,3,1,3-1,W,Los Angeles,United States
Argentina,29,2024-03-22,Friendly,1,neutral,El Salvador,Argentina,El Salvador,3,0,3-0,W,Philadelphia,United States
Argentina,30,2023-11-21,FIFA World Cup qualification,0,away,Brazil,Brazil,Argentina,0,1,1-0,W,Rio de Janeiro,Brazil
Argentina,31,2023-11-16,FIFA World Cup qualification,0,home,Uruguay,Argentina,Uruguay,0,2,0-2,L,Buenos Aires,Argentina
Argentina,32,2023-10-17,FIFA World Cup qualification,0,away,Peru,Peru,Argentina,0,2,2-0,W,Lima,Peru
Argentina,33,2023-10-12,FIFA World Cup qualification,0,home,Paraguay,Argentina,Paraguay,1,0,1-0,W,Buenos Aires,Argentina
Argentina,34,2023-09-12,FIFA World Cup qualification,0,away,Bolivia,Bolivia,Argentina,0,3,3-0,W,La Paz,Bolivia
Argentina,35,2023-09-07,FIFA World Cup qualification,0,home,Ecuador,Argentina,Ecuador,1,0,1-0,W,Buenos Aires,Argentina
Argentina,36,2023-06-19,Friendly,0,away,Indonesia,Indonesia,Argentina,0,2,2-0,W,Jakarta,Indonesia
Argentina,37,2023-06-15,Friendly,1,neutral,Australia,Argentina,Australia,2,0,2-0,W,Beijing,China
Argentina,38,2023-03-28,Friendly,0,home,Curaçao,Argentina,Curaçao,7,0,7-0,W,Santiago del Estero,Argentina
Argentina,39,2023-03-23,Friendly,0,home,Panama,Argentina,Panama,2,0,2-0,W,Buenos Aires,Argentina
Argentina,40,2022-12-18,FIFA World Cup,1,neutral,France,Argentina,France,3,3,3-3,D,Lusail,Qatar
Argentina,41,2022-12-13,FIFA World Cup,1,neutral,Croatia,Argentina,Croatia,3,0,3-0,W,Lusail,Qatar
Argentina,42,2022-12-09,FIFA World Cup,1,neutral,Netherlands,Netherlands,Argentina,2,2,2-2,D,Lusail,Qatar
Argentina,43,2022-12-03,FIFA World Cup,1,neutral,Australia,Argentina,Australia,2,1,2-1,W,Al Rayyan,Qatar
Argentina,44,2022-11-30,FIFA World Cup,1,neutral,Poland,Poland,Argentina,0,2,2-0,W,Doha,Qatar
Argentina,45,2022-11-26,FIFA World Cup,1,neutral,Mexico,Argentina,Mexico,2,0,2-0,W,Lusail,Qatar
Argentina,46,2022-11-22,FIFA World Cup,1,neutral,Saudi Arabia,Argentina,Saudi Arabia,1,2,1-2,L,Lusail,Qatar
Argentina,47,2022-11-16,Friendly,0,away,United Arab Emirates,United Arab Emirates,Argentina,0,5,5-0,W,Abu Dhabi,United Arab Emirates
Argentina,48,2022-09-27,Friendly,1,neutral,Jamaica,Argentina,Jamaica,3,0,3-0,W,Harrison,United States
Argentina,49,2022-09-23,Friendly,1,neutral,Honduras,Argentina,Honduras,3,0,3-0,W,Miami Gardens,United States
Argentina,50,2022-06-05,Friendly,1,neutral,Estonia,Argentina,Estonia,5,0,5-0,W,Pamplona,Spain
Argentina,51,2022-06-01,CONMEBOL–UEFA Cup of Champions,1,neutral,Italy,Italy,Argentina,0,3,3-0,W,Paris,France
Argentina,52,2022-03-29,FIFA World Cup qualification,0,away,Ecuador,Ecuador,Argentina,1,1,1-1,D,Guayaquil,Ecuador
Argentina,53,2022-03-25,FIFA World Cup qualification,0,home,Venezuela,Argentina,Venezuela,3,0,3-0,W,Buenos Aires,Argentina
Argentina,54,2022-02-01,FIFA World Cup qualification,0,home,Colombia,Argentina,Colombia,1,0,1-0,W,Córdoba,Argentina
Argentina,55,2022-01-27,FIFA World Cup qualification,0,away,Chile,Chile,Argentina,1,2,2-1,W,Calama,Chile
Argentina,56,2021-11-16,FIFA World Cup qualification,0,home,Brazil,Argentina,Brazil,0,0,0-0,D,San Juan,Argentina
Argentina,57,2021-11-12,FIFA World Cup qualification,0,away,Uruguay,Uruguay,Argentina,0,1,1-0,W,Montevideo,Uruguay
Argentina,58,2021-10-14,FIFA World Cup qualification,0,home,Peru,Argentina,Peru,1,0,1-0,W,Buenos Aires,Argentina
Argentina,59,2021-10-10,FIFA World Cup qualification,0,home,Uruguay,Argentina,Uruguay,3,0,3-0,W,Buenos Aires,Argentina
Argentina,60,2021-10-07,FIFA World Cup qualification,0,away,Paraguay,Paraguay,Argentina,0,0,0-0,D,Asunción,Paraguay
Australia,1,2026-06-06,Friendly,1,neutral,Switzerland,Australia,Switzerland,1,1,1-1,D,San Diego,United States
Australia,2,2026-05-30,Friendly,1,neutral,Mexico,Mexico,Australia,1,0,0-1,L,Pasadena,United States
Australia,3,2026-03-31,FIFA Series,0,home,Curaçao,Australia,Curaçao,5,1,5-1,W,Melbourne,Australia
Australia,4,2026-03-27,FIFA Series,0,home,Cameroon,Australia,Cameroon,1,0,1-0,W,Sydney,Australia
Australia,5,2025-11-18,Friendly,1,neutral,Colombia,Colombia,Australia,3,0,0-3,L,New York,United States
Australia,6,2025-11-14,Friendly,1,neutral,Venezuela,Australia,Venezuela,0,1,0-1,L,Houston,United States
Australia,7,2025-10-14,Friendly,0,away,United States,United States,Australia,2,1,1-2,L,Denver,United States
Australia,8,2025-10-10,Friendly,0,away,Canada,Canada,Australia,0,1,1-0,W,Montreal,Canada
Australia,9,2025-09-09,Soccer Ashes,0,away,New Zealand,New Zealand,Australia,1,3,3-1,W,Auckland,New Zealand
Australia,10,2025-09-05,Soccer Ashes,0,home,New Zealand,Australia,New Zealand,1,0,1-0,W,Canberra,Australia
Australia,11,2025-06-10,FIFA World Cup qualification,0,away,Saudi Arabia,Saudi Arabia,Australia,1,2,2-1,W,Jeddah,Saudi Arabia
Australia,12,2025-06-05,FIFA World Cup qualification,0,home,Japan,Australia,Japan,1,0,1-0,W,Perth,Australia
Australia,13,2025-03-25,FIFA World Cup qualification,0,away,China,China,Australia,0,2,2-0,W,Hangzhou,China
Australia,14,2025-03-20,FIFA World Cup qualification,0,home,Indonesia,Australia,Indonesia,5,1,5-1,W,Sydney,Australia
Australia,15,2024-11-19,FIFA World Cup qualification,0,away,Bahrain,Bahrain,Australia,2,2,2-2,D,Riffa,Bahrain
Australia,16,2024-11-14,FIFA World Cup qualification,0,home,Saudi Arabia,Australia,Saudi Arabia,0,0,0-0,D,Melbourne,Australia
Australia,17,2024-10-15,FIFA World Cup qualification,0,away,Japan,Japan,Australia,1,1,1-1,D,Saitama,Japan
Australia,18,2024-10-10,FIFA World Cup qualification,0,home,China,Australia,China,3,1,3-1,W,Adelaide,Australia
Australia,19,2024-09-10,FIFA World Cup qualification,0,away,Indonesia,Indonesia,Australia,0,0,0-0,D,Jakarta,Indonesia
Australia,20,2024-09-05,FIFA World Cup qualification,0,home,Bahrain,Australia,Bahrain,0,1,0-1,L,Robina,Australia
Australia,21,2024-06-11,FIFA World Cup qualification,0,home,Palestine,Australia,Palestine,5,0,5-0,W,Perth,Australia
Australia,22,2024-06-06,FIFA World Cup qualification,0,away,Bangladesh,Bangladesh,Australia,0,2,2-0,W,Dhaka,Bangladesh
Australia,23,2024-03-26,FIFA World Cup qualification,0,home,Lebanon,Australia,Lebanon,5,0,5-0,W,Canberra,Australia
Australia,24,2024-03-21,FIFA World Cup qualification,0,home,Lebanon,Australia,Lebanon,2,0,2-0,W,Sydney,Australia
Australia,25,2024-02-02,AFC Asian Cup,1,neutral,South Korea,Australia,South Korea,1,2,1-2,L,Al Wakrah,Qatar
Australia,26,2024-01-28,AFC Asian Cup,1,neutral,Indonesia,Australia,Indonesia,4,0,4-0,W,Doha,Qatar
Australia,27,2024-01-23,AFC Asian Cup,1,neutral,Uzbekistan,Australia,Uzbekistan,1,1,1-1,D,Al Wakrah,Qatar
Australia,28,2024-01-18,AFC Asian Cup,1,neutral,Syria,Syria,Australia,0,1,1-0,W,Doha,Qatar
Australia,29,2024-01-13,AFC Asian Cup,1,neutral,India,Australia,India,2,0,2-0,W,Al Rayyan,Qatar
Australia,30,2024-01-06,Friendly,1,neutral,Bahrain,Bahrain,Australia,0,2,2-0,W,Abu Dhabi,United Arab Emirates
Australia,31,2023-11-21,FIFA World Cup qualification,1,neutral,Palestine,Palestine,Australia,0,1,1-0,W,Kuwait City,Kuwait
Australia,32,2023-11-16,FIFA World Cup qualification,0,home,Bangladesh,Australia,Bangladesh,7,0,7-0,W,Melbourne,Australia
Australia,33,2023-10-17,Soccer Ashes,1,neutral,New Zealand,Australia,New Zealand,2,0,2-0,W,Brentford,England
Australia,34,2023-10-13,Friendly,0,away,England,England,Australia,1,0,0-1,L,London,England
Australia,35,2023-09-09,Friendly,1,neutral,Mexico,Mexico,Australia,2,2,2-2,D,Arlington,United States
Australia,36,2023-06-15,Friendly,1,neutral,Argentina,Argentina,Australia,2,0,0-2,L,Beijing,China
Australia,37,2023-03-28,Friendly,0,home,Ecuador,Australia,Ecuador,1,2,1-2,L,Melbourne,Australia
Australia,38,2023-03-24,Friendly,0,home,Ecuador,Australia,Ecuador,3,1,3-1,W,Sydney,Australia
Australia,39,2022-12-03,FIFA World Cup,1,neutral,Argentina,Argentina,Australia,2,1,1-2,L,Al Rayyan,Qatar
Australia,40,2022-11-30,FIFA World Cup,1,neutral,Denmark,Australia,Denmark,1,0,1-0,W,Al Wakrah,Qatar
Australia,41,2022-11-26,FIFA World Cup,1,neutral,Tunisia,Tunisia,Australia,0,1,1-0,W,Al Wakrah,Qatar
Australia,42,2022-11-22,FIFA World Cup,1,neutral,France,France,Australia,4,1,1-4,L,Al Wakrah,Qatar
Australia,43,2022-09-25,Friendly,0,away,New Zealand,New Zealand,Australia,0,2,2-0,W,Auckland,New Zealand
Australia,44,2022-09-22,Friendly,0,home,New Zealand,Australia,New Zealand,1,0,1-0,W,Brisbane,Australia
Australia,45,2022-06-13,FIFA World Cup qualification,1,neutral,Peru,Australia,Peru,0,0,0-0,D,Al Rayyan,Qatar
Australia,46,2022-06-07,FIFA World Cup qualification,1,neutral,United Arab Emirates,United Arab Emirates,Australia,1,2,2-1,W,Al Rayyan,Qatar
Australia,47,2022-06-01,Friendly,1,neutral,Jordan,Australia,Jordan,2,1,2-1,W,Al Wakrah,Qatar
Australia,48,2022-03-29,FIFA World Cup qualification,0,away,Saudi Arabia,Saudi Arabia,Australia,1,0,0-1,L,Jeddah,Saudi Arabia
Australia,49,2022-03-24,FIFA World Cup qualification,0,home,Japan,Australia,Japan,0,2,0-2,L,Sydney,Australia
Australia,50,2022-02-01,FIFA World Cup qualification,0,away,Oman,Oman,Australia,2,2,2-2,D,Muscat,Oman
Australia,51,2022-01-27,FIFA World Cup qualification,0,home,Vietnam,Australia,Vietnam,4,0,4-0,W,Melbourne,Australia
Australia,52,2021-11-16,FIFA World Cup qualification,1,neutral,China,China,Australia,1,1,1-1,D,Sharjah,United Arab Emirates
Australia,53,2021-11-11,FIFA World Cup qualification,0,home,Saudi Arabia,Australia,Saudi Arabia,0,0,0-0,D,Sydney,Australia
Australia,54,2021-10-12,FIFA World Cup qualification,0,away,Japan,Japan,Australia,2,1,1-2,L,Saitama,Japan
Australia,55,2021-10-07,FIFA World Cup qualification,1,neutral,Oman,Australia,Oman,3,1,3-1,W,Doha,Qatar
Australia,56,2021-09-07,FIFA World Cup qualification,0,away,Vietnam,Vietnam,Australia,0,1,1-0,W,Hanoi,Vietnam
Australia,57,2021-09-02,FIFA World Cup qualification,1,neutral,China,Australia,China,3,0,3-0,W,Doha,Qatar
Australia,58,2021-06-15,FIFA World Cup qualification,1,neutral,Jordan,Australia,Jordan,1,0,1-0,W,Kuwait City,Kuwait
Australia,59,2021-06-11,FIFA World Cup qualification,1,neutral,Nepal,Nepal,Australia,0,3,3-0,W,Kuwait City,Kuwait
Australia,60,2021-06-07,FIFA World Cup qualification,1,neutral,Taiwan,Australia,Taiwan,5,1,5-1,W,Kuwait City,Kuwait
Austria,1,2026-06-01,Friendly,0,home,Tunisia,Austria,Tunisia,1,0,1-0,W,Vienna,Austria
Austria,2,2026-03-31,Friendly,0,home,South Korea,Austria,South Korea,1,0,1-0,W,Vienna,Austria
Austria,3,2026-03-27,Friendly,0,home,Ghana,Austria,Ghana,5,1,5-1,W,Vienna,Austria
Austria,4,2025-11-18,FIFA World Cup qualification,0,home,Bosnia and Herzegovina,Austria,Bosnia and Herzegovina,1,1,1-1,D,Vienna,Austria
Austria,5,2025-11-15,FIFA World Cup qualification,0,away,Cyprus,Cyprus,Austria,0,2,2-0,W,Limassol,Cyprus
Austria,6,2025-10-12,FIFA World Cup qualification,0,away,Romania,Romania,Austria,1,0,0-1,L,Bucharest,Romania
Austria,7,2025-10-09,FIFA World Cup qualification,0,home,San Marino,Austria,San Marino,10,0,10-0,W,Vienna,Austria
Austria,8,2025-09-09,FIFA World Cup qualification,0,away,Bosnia and Herzegovina,Bosnia and Herzegovina,Austria,1,2,2-1,W,Zenica,Bosnia and Herzegovina
Austria,9,2025-09-06,FIFA World Cup qualification,0,home,Cyprus,Austria,Cyprus,1,0,1-0,W,Linz,Austria
Austria,10,2025-06-10,FIFA World Cup qualification,0,away,San Marino,San Marino,Austria,0,4,4-0,W,Serravalle,San Marino
Austria,11,2025-06-07,FIFA World Cup qualification,0,home,Romania,Austria,Romania,2,1,2-1,W,Vienna,Austria
Austria,12,2025-03-23,UEFA Nations League,0,away,Serbia,Serbia,Austria,2,0,0-2,L,Belgrade,Serbia
Austria,13,2025-03-20,UEFA Nations League,0,home,Serbia,Austria,Serbia,1,1,1-1,D,Vienna,Austria
Austria,14,2024-11-17,UEFA Nations League,0,home,Slovenia,Austria,Slovenia,1,1,1-1,D,Vienna,Austria
Austria,15,2024-11-14,UEFA Nations League,0,away,Kazakhstan,Kazakhstan,Austria,0,2,2-0,W,Almaty,Kazakhstan
Austria,16,2024-10-13,UEFA Nations League,0,home,Norway,Austria,Norway,5,1,5-1,W,Linz,Austria
Austria,17,2024-10-10,UEFA Nations League,0,home,Kazakhstan,Austria,Kazakhstan,4,0,4-0,W,Salzburg,Austria
Austria,18,2024-09-09,UEFA Nations League,0,away,Norway,Norway,Austria,2,1,1-2,L,Oslo,Norway
Austria,19,2024-09-06,UEFA Nations League,0,away,Slovenia,Slovenia,Austria,1,1,1-1,D,Ljubljana,Slovenia
Austria,20,2024-07-02,UEFA Euro,1,neutral,Turkey,Austria,Turkey,1,2,1-2,L,Leipzig,Germany
Austria,21,2024-06-25,UEFA Euro,1,neutral,Netherlands,Netherlands,Austria,2,3,3-2,W,Berlin,Germany
Austria,22,2024-06-21,UEFA Euro,1,neutral,Poland,Poland,Austria,1,3,3-1,W,Berlin,Germany
Austria,23,2024-06-17,UEFA Euro,1,neutral,France,Austria,France,0,1,0-1,L,Düsseldorf,Germany
Austria,24,2024-06-08,Friendly,0,away,Switzerland,Switzerland,Austria,1,1,1-1,D,St. Gallen,Switzerland
Austria,25,2024-06-04,Friendly,0,home,Serbia,Austria,Serbia,2,1,2-1,W,Vienna,Austria
Austria,26,2024-03-26,Friendly,0,home,Turkey,Austria,Turkey,6,1,6-1,W,Vienna,Austria
Austria,27,2024-03-23,Friendly,0,away,Slovakia,Slovakia,Austria,0,2,2-0,W,Bratislava,Slovakia
Austria,28,2023-11-21,Friendly,0,home,Germany,Austria,Germany,2,0,2-0,W,Vienna,Austria
Austria,29,2023-11-16,UEFA Euro qualification,0,away,Estonia,Estonia,Austria,0,2,2-0,W,Tallinn,Estonia
Austria,30,2023-10-16,UEFA Euro qualification,0,away,Azerbaijan,Azerbaijan,Austria,0,1,1-0,W,Baku,Azerbaijan
Austria,31,2023-10-13,UEFA Euro qualification,0,home,Belgium,Austria,Belgium,2,3,2-3,L,Vienna,Austria
Austria,32,2023-09-12,UEFA Euro qualification,0,away,Sweden,Sweden,Austria,1,3,3-1,W,Stockholm,Sweden
Austria,33,2023-09-07,Friendly,0,home,Moldova,Austria,Moldova,1,1,1-1,D,Pasching,Austria
Austria,34,2023-06-20,UEFA Euro qualification,0,home,Sweden,Austria,Sweden,2,0,2-0,W,Vienna,Austria
Austria,35,2023-06-17,UEFA Euro qualification,0,away,Belgium,Belgium,Austria,1,1,1-1,D,Brussels,Belgium
Austria,36,2023-03-27,UEFA Euro qualification,0,home,Estonia,Austria,Estonia,2,1,2-1,W,Pasching,Austria
Austria,37,2023-03-24,UEFA Euro qualification,0,home,Azerbaijan,Austria,Azerbaijan,4,1,4-1,W,Pasching,Austria
Austria,38,2022-11-20,Friendly,0,home,Italy,Austria,Italy,2,0,2-0,W,Vienna,Austria
Austria,39,2022-11-16,Friendly,1,neutral,Andorra,Andorra,Austria,0,1,1-0,W,Málaga,Spain
Austria,40,2022-09-25,UEFA Nations League,0,home,Croatia,Austria,Croatia,1,3,1-3,L,Vienna,Austria
Austria,41,2022-09-22,UEFA Nations League,0,away,France,France,Austria,2,0,0-2,L,Paris,France
Austria,42,2022-06-13,UEFA Nations League,0,away,Denmark,Denmark,Austria,2,0,0-2,L,Copenhagen,Denmark
Austria,43,2022-06-10,UEFA Nations League,0,home,France,Austria,France,1,1,1-1,D,Vienna,Austria
Austria,44,2022-06-06,UEFA Nations League,0,home,Denmark,Austria,Denmark,1,2,1-2,L,Vienna,Austria
Austria,45,2022-06-03,UEFA Nations League,0,away,Croatia,Croatia,Austria,0,3,3-0,W,Osijek,Croatia
Austria,46,2022-03-29,Friendly,0,home,Scotland,Austria,Scotland,2,2,2-2,D,Vienna,Austria
Austria,47,2022-03-24,FIFA World Cup qualification,0,away,Wales,Wales,Austria,2,1,1-2,L,Cardiff,Wales
Austria,48,2021-11-15,FIFA World Cup qualification,0,home,Moldova,Austria,Moldova,4,1,4-1,W,Klagenfurt,Austria
Austria,49,2021-11-12,FIFA World Cup qualification,0,home,Israel,Austria,Israel,4,2,4-2,W,Klagenfurt,Austria
Austria,50,2021-10-12,FIFA World Cup qualification,0,away,Denmark,Denmark,Austria,1,0,0-1,L,Copenhagen,Denmark
Austria,51,2021-10-09,FIFA World Cup qualification,0,away,Faroe Islands,Faroe Islands,Austria,0,2,2-0,W,Tórshavn,Faroe Islands
Austria,52,2021-09-07,FIFA World Cup qualification,0,home,Scotland,Austria,Scotland,0,1,0-1,L,Vienna,Austria
Austria,53,2021-09-04,FIFA World Cup qualification,0,away,Israel,Israel,Austria,5,2,2-5,L,Haifa,Israel
Austria,54,2021-09-01,FIFA World Cup qualification,0,away,Moldova,Moldova,Austria,0,2,2-0,W,Chișinău,Moldova
Austria,55,2021-06-26,UEFA Euro,1,neutral,Italy,Italy,Austria,2,1,1-2,L,London,England
Austria,56,2021-06-21,UEFA Euro,1,neutral,Ukraine,Ukraine,Austria,0,1,1-0,W,Bucharest,Romania
Austria,57,2021-06-17,UEFA Euro,0,away,Netherlands,Netherlands,Austria,2,0,0-2,L,Amsterdam,Netherlands
Austria,58,2021-06-13,UEFA Euro,1,neutral,North Macedonia,Austria,North Macedonia,3,1,3-1,W,Bucharest,Romania
Austria,59,2021-06-06,Friendly,0,home,Slovakia,Austria,Slovakia,0,0,0-0,D,Vienna,Austria
Austria,60,2021-06-02,Friendly,0,away,England,England,Austria,1,0,0-1,L,London,England
